1	62	http://study.com/academy/lesson/graphs-types-examples-functions.html	fraction	0.2	0.0689655172	1	1.2689655172	0	0	goes_up_then_at	goes_up_then_at	starts_curving_towards	is	is
0	46	http://study.com/academy/lesson/graphs-types-examples-functions.html	graphs_depend	0.6	0.0487804878	0.6153846154	1.2641651032	0	0	depend_on				
0	48	http://study.com/academy/lesson/graphs-types-examples-functions.html	unique_graph	0.6	0.0487804878	0.6153846154	1.2641651032	0	0					
0	48	http://study.com/academy/lesson/graphs-types-examples-functions.html	visually_differentiate	0.6	0.0487804878	0.6153846154	1.2641651032	0	0					
2	38	https://en.wikipedia.org/wiki/Algebraic_curve	euclidean_plane	0.6	0.037037037	0.6153846154	1.2524216524	0	0	is_the_set_of	are_zeros_of	are_zeros_of_some_polynomial_in	is	is_the_set_of_points_in
2	39	https://en.wikipedia.org/wiki/Algebraic_curve	general_field	0.6	0.037037037	0.6153846154	1.2524216524	0	0	More_generally_is				
2	48	https://en.wikipedia.org/wiki/Algebraic_curve	uniquely_decomposed	0.6	0.037037037	0.6153846154	1.2524216524	0	0	may_be_uniquely_decomposed_remarkable_points_into	be_connected_by	may_be_uniquely_decomposed		
2	48	https://en.wikipedia.org/wiki/Algebraic_curve	finite_number	0.6	0.037037037	0.6153846154	1.2524216524	0	0	may_be_uniquely_decomposed_remarkable_points_into	be_connected_by	may_be_uniquely_decomposed		
2	48	https://en.wikipedia.org/wiki/Algebraic_curve	called__remarkable_points	0.6	0.037037037	0.6153846154	1.2524216524	0	0	may_be_uniquely_decomposed_remarkable_points_into	be_connected_by	may_be_uniquely_decomposed		
2	49	https://en.wikipedia.org/wiki/Algebraic_curve	open_interval	0.6	0.037037037	0.6153846154	1.2524216524	0	0	is_the_graph_of	is	be_monotone_on		
2	49	https://en.wikipedia.org/wiki/Algebraic_curve	monotone	0.6	0.037037037	0.6153846154	1.2524216524	0	0	is_the_graph_of	is	be_monotone_on		
2	50	https://en.wikipedia.org/wiki/Algebraic_curve	tangent_parallel	0.6	0.037037037	0.6153846154	1.2524216524	0	0	is	is_unbounded_in			
2	50	https://en.wikipedia.org/wiki/Algebraic_curve	coordinate_axes	0.6	0.037037037	0.6153846154	1.2524216524	0	0	is	is_unbounded_in			
2	61	https://en.wikipedia.org/wiki/Algebraic_curve	affine_part	0.6	0.037037037	0.6153846154	1.2524216524	0	0	calling_the_points_of_the_projective_completion_that_do_not_belong_to_be_the_affine_part_at	be_calling_points_at			
